Transaction ID,Date,Month,Quarter,Year,Region,Country,City,Business Unit,Department,Product Category,Product Name,Customer Segment,Sales Channel,Revenue,Cost of Goods Sold (COGS),Operating Expense,Marketing Expense,Discount,Tax,Profit,Profit Margin,Budget,Actual Sales
TXN-21597,2025-11-26,November,Q4,2025,Middle East & Africa,UAE,Dubai,Consumer Goods,Sales,Software Services,Cloud Database Engine,Enterprise,Reseller Network,42613.43,7919.42,5895.53,3356.75,5675.34,3311.74,22129.99,51.93,37975.81,42613.43
TXN-21598,2025-11-26,November,Q4,2025,North America,USA,San Francisco,Digital Services,Customer Support,Hardware Systems,Network Switch 48P,SMB,Reseller Network,43758.03,28256.93,6425.44,3428.35,5006.71,1145.42,4501.89,10.29,40337.98,43758.03
TXN-21599,2025-11-26,November,Q4,2025,North America,USA,San Francisco,Financial Services,Customer Support,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Partner Channel,91591.91,28185.97,18170.2,7755.77,3655.45,6821.29,30658.68,33.47,88143.3,91591.91
TXN-21600,2025-11-26,November,Q4,2025,North America,USA,New York,Consumer Goods,Marketing,Electronics,4K Display Monitor,SMB ,Direct Sales,16252.59,11165.82,2140.71,944.57,2307.28,310.16,1691.33,10.41,14862.7,16252.59
TXN-21601,2025-11-27,November,Q4,2025,North America,USA,San Francisco,Digital Services,Engineering,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Direct Sales,45480.84,18051.74,9700.16,3563.43,13.05,2909.67,11255.84,24.75,43501.64,45480.84
TXN-21602,2025-11-27,November,Q4,2025,North America,USA,Chicago,Enterprise Solutions,Customer Support,Software Services,Cloud Database Engine,Mid-Market,Partner Channel,68186.02,17025.78,8732.27,5658.31,7736.45,3659.94,33109.72,48.56,60543.77,68186.02
TXN-21603,2025-11-27,November,Q4,2025,Latin America,Colombia,Bogota,Financial Services,Sales,Software Services,SaaS ERP License,Enterprise,Direct Sales,45823.84,11976.86,9250.7,2478.28,648.99,4164.92,17953.08,39.18,43625.61,45823.84
TXN-21604,2025-11-27,November,Q4,2025,Latin America,Brazil,Sao Paulo,Enterprise Solutions,Marketing,Software Services,AI Analytics Platform,SMB,Online Store,56584.18,16103.44,6646.7,3235.31,1447.47,3228.44,27370.29,48.37,56776.43,56584.18
TXN-21605,2025-11-27,November,Q4,2025,Asia Pacific,Australia,Sydney,Digital Services,Operations,Software Services,CyberShield Security,Mid-Market,Direct Sales,29372.12,6700.91,5778.83,1177.11,1001.09,2492.9,13222.37,45.02,27422.58,29372.12
TXN-21606,2025-11-27,November,Q4,2025,North America,USA,New York,Digital Services,Engineering,Software Services,SaaS ERP License,Mid-Market,Online Store,40594.22,11195.79,4392.15,1943.23,1772.08,3044.04,20019.01,49.31,36403.73,40594.22
TXN-21607,2025-11-27,November,Q4,2025,North America,USA,San Francisco,Digital Services,Operations,Professional Consulting,Implementation Services,Enterprise,Partner Channel,28768.18,14823.18,5147.71,1625.77,,1107.98,6063.54,21.08,27802.34,28768.18
TXN-21608,2025-11-27,November,Q4,2025,Europe,France,Paris,Consumer Goods,Customer Support,Electronics,UltraBook Enterprise,Enterprise,Reseller Network,18768.33,13435.31,2361.01,1066.23,794.51,259.14,1646.64,8.77,19921.74,18768.33
TXN-21609,2025-11-27,November,Q4,2025,North America,USA,Chicago,Enterprise Solutions,Operations,Hardware Systems,Storage Array V2,Mid-Market,Direct Sales,118258.47,76192.79,16495.16,4921.22,8023.51,2850.79,17798.51,15.05,127344.61,118258.47
TXN-21610,2025-11-28,November,Q4,2025,Asia Pacific,Singapore,Singapore,Consumer Goods,Customer Support,Software Services,SaaS ERP License,Enterprise,Reseller Network,60859.78,10703.44,13326.49,4740.36,1686.78,5540.41,26549.08,43.62,56102.57,60859.78
TXN-21611,2025-11-28,November,Q4,2025,Asia Pacific,Australia,Sydney,Consumer Goods,Marketing,Hardware Systems,Network Switch 48P,Enterprise,Partner Channel,50186.05,25801.8,6764.52,2260.54,4462.01,1419.77,13939.42,27.78,51609.86,50186.05
TXN-21612,2025-11-28,November,Q4,2025,Asia Pacific,Japan,Tokyo,Enterprise Solutions,Sales,Cloud Infrastructure,Object Storage Multi-Region,SMB,Reseller Network,83683.41,37067.23,13180.48,4714.32,8959.85,3493.1,25228.28,30.15,83860.69,83683.41
TXN-21613,2025-11-28,November,Q4,2025,Europe,France,Paris,Consumer Goods,Sales,Professional Consulting,24/7 Premium Support,Consumer,Direct Sales,50127.25,26944.55,10718.53,4115.9,4481.09,1468.65,6879.62,13.72,48790.52,50127.25
TXN-21614,2025-11-28,November,Q4,2025,Asia Pacific,Australia,Sydney,Enterprise Solutions,Marketing,Cloud Infrastructure,Load Balancer Cluster,Mid-Market,Online Store,59418.89,25814.74,6396.32,4446.15,7308.01,3775.83,18985.85,31.95,58306.52,59418.89
TXN-21615,2025-11-28,November,Q4,2025,North America,USA,San Francisco,Financial Services,Sales,Hardware Systems,Edge Compute Node,Mid-Market,Partner Channel,106623.15,55654.83,19143.31,9945.88,690.61,4729.56,17149.57,16.08,105457.52,106623.15
TXN-21616,2025-11-28,November,Q4,2025,Europe,France,Paris,Digital Services,Customer Support,Software Services,SaaS ERP License,SMB,Online Store,27088.11,6464.73,3923.26,1888.56,2240.27,2494.01,12317.55,45.47,25109.36,27088.11
TXN-21617,2025-11-28,November,Q4,2025,Asia Pacific,India,Mumbai,Digital Services,Marketing,Software Services,Cloud Database Engine,Enterprise,Direct Sales,27903.51,7150.4,6074.16,2582.8,200.72,1335.31,10760.84,38.56,27296.98,27903.51
TXN-21618,2025-11-28,November,Q4,2025,Middle East & Africa,South Africa,Johannesburg,Digital Services,Marketing,Professional Consulting,Implementation Services,Consumer,Partner Channel,5525.43,2416.75,675.04,,737.33,212.98,1878.82,34.0,5103.41,5525.43
TXN-21619,2025-11-28,November,Q4,2025,North America,Canada,Toronto,Financial Services,Operations,Electronics,Wireless Headset Pro,Enterprise,Online Store,11479.65,6489.49,1241.68,669.77,151.17,528.47,2550.24,22.22,10200.8,11479.65
TXN-21620,2025-11-28,November,Q4,2025,North America,Canada,Toronto,Financial Services,Marketing,Professional Consulting,Implementation Services,Enterprise,Direct Sales,37141.42,14988.49,3876.96,2091.85,4016.24,2639.69,13544.43,36.47,35662.05,37141.42
TXN-21621,2025-11-28,November,Q4,2025,North America,USA,Chicago,Enterprise Solutions,Sales,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Direct Sales,55058.83,21742.6,8841.05,2691.45,5803.09,2127.04,19656.69,35.7,55829.51,55058.83
TXN-21622,2025-11-28,November,Q4,2025,Europe,Germany,Frankfurt,Enterprise Solutions,Sales,Software Services,CyberShield Security,Mid-Market,Direct Sales,48520.04,11906.86,7053.03,4322.7,601.88,4408.02,20829.43,42.93,46321.73,48520.04
TXN-21623,2025-11-28,November,Q4,2025,Asia Pacific,India,Mumbai,Financial Services,Sales,Hardware Systems,Server Rack X1,Enterprise ,Reseller Network,101590.75,51299.22,13719.13,6782.18,5178.44,6236.12,23554.1,23.19,111948.24,101590.75
TXN-21624,2025-11-28,November,Q4,2025,North America,Canada,Toronto,Digital Services,Marketing,Software Services,SaaS ERP License,Enterprise,Partner Channel,40725.91,7229.14,8275.04,2647.82,3766.66,4499.63,18074.28,44.38,45106.05,40725.91
TXN-21625,2025-11-28,November,Q4,2025,North America,USA,San Francisco,Consumer Goods,Marketing,Cloud Infrastructure,Load Balancer Cluster,Consumer,Partner Channel,53507.8,19935.91,10293.28,3937.4,334.18,2272.23,17068.98,31.9,48683.07,53507.8
TXN-21626,2025-11-28,November,Q4,2025,North America,USA,San Francisco,Enterprise Solutions,Engineering,Electronics,Smart Hub Pro,Consumer,Online Store,12618.16,7123.51,2628.63,1114.72,855.62,379.24,1372.06,10.87,13925.92,12618.16
TXN-21627,2025-11-28,November,Q4,2025,Europe,France,Paris,Consumer Goods,Marketing,Software Services,CyberShield Security,Enterprise,Reseller Network,49590.35,12770.69,9208.65,3847.48,7148.86,2872.76,20890.77,42.13,49130.94,49590.35
TXN-21628,2025-11-28,November,Q4,2025,Asia Pacific,India,Mumbai,Consumer Goods,Operations,Software Services,AI Analytics Platform,Consumer,Online Store,42746.64,8025.7,6186.33,3930.56,3539.69,4289.65,20314.4,47.52,41561.73,42746.64
TXN-21629,2025-11-28,November,Q4,2025,Latin America,Mexico,Mexico City,Consumer Goods,Customer Support,Electronics,4K Display Monitor,SMB,Direct Sales,11863.36,6967.38,1730.19,879.65,1517.97,374.67,1911.47,16.11,11750.67,11863.36
TXN-21630,2025-11-28,November,Q4,2025,North America,Canada,Toronto,Consumer Goods,Sales,Software Services,CyberShield Security,SMB,Online Store,42087.68,10445.82,8247.99,1758.79,4520.01,2276.61,19358.47,46.0,37675.85,42087.68
TXN-21631,2025-11-28,November,Q4,2025,Asia Pacific,Singapore,Singapore,Enterprise Solutions,Operations,Electronics,Wireless Headset Pro,Enterprise,Direct Sales,13531.18,9189.08,1922.07,,1060.17,210.05,1466.62,10.84,14847.35,13531.18
TXN-21632,2025-11-29,November,Q4,2025,Asia Pacific,Japan,Tokyo,Digital Services,Marketing,Hardware Systems,Storage Array V2,Mid-Market,Reseller Network,71213.94,44760.1,10452.8,2850.88,8551.68,2713.56,10436.6,14.66,67968.29,71213.94
TXN-21633,2025-11-29,November,Q4,2025,Middle East & Africa,Saudi Arabia,Riyadh,Consumer Goods,Engineering,Software Services,Cloud Database Engine,Consumer,Partner Channel,19918.86,3733.43,2236.5,1129.52,1531.22,1456.4,11363.01,57.05,20900.06,19918.86
TXN-21634,2025-11-29,November,Q4,2025,Middle East & Africa,South Africa,Johannesburg,Enterprise Solutions,Operations,Professional Consulting,Implementation Services,Enterprise,Partner Channel,34018.07,18139.93,6392.23,1717.38,4424.09,1235.21,6533.32,19.21,31498.84,34018.07
TXN-21635,2025-11-29,November,Q4,2025,North America,Canada,Toronto,Financial Services,Operations,Professional Consulting,Advisory Subscription,Enterprise,Direct Sales,9613.55,5239.9,1328.37,547.9,698.13,534.62,1962.76,20.42,10624.08,9613.55
TXN-21636,2025-11-29,November,Q4,2025,Asia Pacific,Singapore,Singapore,Financial Services,Operations,Electronics,Wireless Headset Pro,Enterprise,Online Store,16124.86,9820.09,3420.97,888.56,494.27,343.87,1651.37,10.24,14762.77,16124.86
TXN-21637,2025-11-29,November,Q4,2025,Europe,Netherlands,Amsterdam,Digital Services,Operations,Software Services,Cloud Database Engine,Mid-Market,Online Store,65738.83,10087.18,7180.59,4236.85,3421.42,6481.92,37752.29,57.43,61637.4,65738.83
TXN-21638,2025-11-29,November,Q4,2025,Europe,France,Paris,Digital Services,Customer Support,Electronics,UltraBook Enterprise,Mid-Market,Partner Channel,4734.15,2712.72,982.19,425.13,99.47,96.22,517.89,10.94,5114.57,4734.15
TXN-21639,2025-11-29,November,Q4,2025,Middle East & Africa,South Africa,Johannesburg,Financial Services,Marketing,Software Services,CyberShield Security,Enterprise,Direct Sales,67431.7,16960.72,7683.08,2902.3,7530.34,4843.66,35041.94,51.97,75199.35,67431.7
TXN-21640,2025-11-30,November,Q4,2025,Europe,France,Paris,Digital Services,Sales,Software Services,AI Analytics Platform,Mid-Market,Partner Channel,45063.73,13129.6,4611.66,3517.09,2949.28,4328.87,19476.51,43.22,47104.34,45063.73
TXN-21641,2025-11-30,November,Q4,2025,Europe,France,Paris,Consumer Goods,Marketing,Software Services,Cloud Database Engine,SMB,Direct Sales,42665.37,12316.03,5010.3,3935.03,4607.52,2848.7,18555.31,43.49,39447.62,42665.37
TXN-21642,2025-11-30,November,Q4,2025,Asia Pacific,Japan,Tokyo,Financial Services,Customer Support,Professional Consulting,Implementation Services,,Online Store,9121.65,3833.4,1781.54,879.2,148.4,339.56,2287.95,25.08,10002.13,9121.65
TXN-21643,2025-11-30,November,Q4,2025,Europe,Netherlands,Amsterdam,Enterprise Solutions,Operations,Software Services,AI Analytics Platform,Enterprise,Online Store,45755.25,10381.06,7900.3,3827.03,4052.9,4276.94,19369.92,42.33,46718.31,45755.25
TXN-21644,2025-11-30,November,Q4,2025,Middle East & Africa,UAE,Dubai,Enterprise Solutions,Customer Support,Software Services,SaaS ERP License,SMB,Reseller Network,48319.77,8264.57,6594.65,4648.2,487.33,5643.75,23168.6,47.95,46318.74,48319.77
TXN-21645,2025-11-30,November,Q4,2025,Latin America,Brazil,Sao Paulo,Financial Services,Engineering,Software Services,Cloud Database Engine,Enterprise,Reseller Network,14276.08,3441.08,2821.87,1032.33,99.67,1171.18,5809.62,40.69,15965.16,14276.08
TXN-21646,2025-11-30,November,Q4,2025,Middle East & Africa,UAE,Dubai,Financial Services,Engineering,Cloud Infrastructure,Object Storage Multi-Region,Mid-Market,Partner Channel,49166.65,16975.69,8367.15,3130.4,6718.89,2403.76,18289.65,37.2,54392.95,49166.65
TXN-21647,2025-12-01,December,Q4,2025,Europe,UK,London,Consumer Goods,Marketing,Electronics,Wireless Headset Pro,SMB ,Direct Sales,21380.22,11926.83,4611.07,899.39,2223.06,533.61,3409.32,15.95,20313.2,21380.22
TXN-21648,2025-12-01,December,Q4,2025,North America,USA,San Francisco,Financial Services,Sales,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Online Store,46006.74,15666.24,5276.29,3522.93,882.33,4032.53,17508.75,38.06,40674.84,46006.74
TXN-21649,2025-12-01,December,Q4,2025,Latin America,Colombia,Bogota,Enterprise Solutions,Customer Support,Hardware Systems,Network Switch 48P,Mid-Market,Direct Sales,41118.87,23845.04,7733.05,3938.54,,1539.22,4063.02,9.88,44623.0,41118.87
TXN-21650,2025-12-01,December,Q4,2025,Europe,Germany,Frankfurt,Consumer Goods,Sales,Cloud Infrastructure,Load Balancer Cluster,SMB,Online Store,62417.07,26519.09,9691.66,5148.82,865.94,4641.84,16415.66,26.3,62588.52,62417.07
TXN-21651,2025-12-01,December,Q4,2025,Latin America,Brazil,Sao Paulo,Financial Services,Customer Support,Software Services,AI Analytics Platform,Enterprise,Partner Channel,57038.12,14425.61,9844.34,4400.81,7807.04,5583.45,22783.91,39.95,59103.95,57038.12
TXN-21652,2025-12-01,December,Q4,2025,Europe,Netherlands,Amsterdam,Financial Services,Operations,Software Services,CyberShield Security,Mid-Market,Online Store,32702.71,8986.66,3674.76,2281.32,1610.85,3154.46,14605.51,44.66,30603.87,32702.71
TXN-21653,2025-12-01,December,Q4,2025,Europe,Netherlands,Amsterdam,Digital Services,Customer Support,Electronics,4K Display Monitor,Mid-Market,Online Store,14275.47,8682.15,2512.99,1140.91,944.2,301.56,1637.86,11.47,13520.48,14275.47
TXN-21654,2025-12-01,December,Q4,2025,North America,USA,New York,Enterprise Solutions,Operations,Software Services,Cloud Database Engine,Enterprise,Direct Sales,47099.84,8723.85,10329.45,2441.27,3189.7,3106.28,22498.99,47.77,44445.53,47099.84
TXN-21655,2025-12-01,December,Q4,2025,Middle East & Africa,UAE,Dubai,Digital Services,Engineering,Electronics,Wireless Headset Pro,Mid-Market,Reseller Network,17307.62,11310.81,2550.67,868.68,1843.35,288.39,2289.07,13.23,19083.84,17307.62
TXN-21656,2025-12-01,December,Q4,2025,Europe,Germany,Frankfurt,Enterprise Solutions,Customer Support,Software Services,Cloud Database Engine,,Online Store,38188.89,10950.95,7821.49,2414.03,1269.77,2280.52,14721.9,38.55,34045.79,38188.89
TXN-21657,2025-12-01,December,Q4,2025,Europe,UK,London,Financial Services,Engineering,Software Services,Cloud Database Engine,Mid-Market,Online Store,29090.61,5055.23,4262.98,1404.49,1900.38,3172.69,15195.22,52.23,30996.6,29090.61
TXN-21658,2025-12-01,December,Q4,2025,Latin America,Mexico,Mexico City,Financial Services,Operations,Software Services,Cloud Database Engine,Mid-Market,Direct Sales,38154.42,11069.86,4326.57,2784.84,4524.69,3450.72,16522.43,43.3,40458.53,38154.42
TXN-21659,2025-12-01,December,Q4,2025,Latin America,Colombia,Bogota,Consumer Goods,Engineering,Software Services,SaaS ERP License,,Online Store,59051.98,12110.84,7444.18,3182.46,7839.18,6933.84,29380.66,49.75,59444.96,59051.98
TXN-21660,2025-12-02,December,Q4,2025,Latin America,Colombia,Bogota,Consumer Goods,Customer Support,Software Services,AI Analytics Platform,Enterprise,Direct Sales,24189.93,4157.59,3871.43,1121.47,2479.65,1732.27,13307.17,55.01,22104.82,24189.93
TXN-21661,2025-12-02,December,Q4,2025,Asia Pacific,Japan,Tokyo,Financial Services,Operations,Software Services,Cloud Database Engine,Enterprise,Reseller Network,54338.13,10702.94,11504.09,,2715.25,4463.23,24769.82,45.58,58972.76,54338.13
TXN-21662,2025-12-02,December,Q4,2025,Asia Pacific,Australia,Sydney,Digital Services,Marketing,Software Services,Cloud Database Engine,SMB,Partner Channel,54687.45,13165.1,12000.58,4045.02,4235.09,3265.92,22210.83,40.61,49553.5,54687.45
TXN-21663,2025-12-02,December,Q4,2025,North America,USA,San Francisco,Consumer Goods,Sales,Hardware Systems,Storage Array V2,SMB,Partner Channel,61489.39,40962.78,6546.42,4630.82,7444.22,1944.44,7404.93,12.04,54292.39,61489.39
TXN-21664,2025-12-02,December,Q4,2025,Europe,France,Paris,Enterprise Solutions,Customer Support,Software Services,Cloud Database Engine,SMB,Direct Sales,67865.01,15971.97,10332.1,4122.32,9655.63,7390.23,30048.39,44.28,65334.63,67865.01
TXN-21665,2025-12-02,December,Q4,2025,Middle East & Africa,South Africa,Johannesburg,Digital Services,Sales,Hardware Systems,Storage Array V2,Mid-Market,Partner Channel,131135.85,67942.3,15707.54,6319.37,6618.45,4455.71,36710.93,27.99,144611.9,131135.85
TXN-21666,2025-12-02,December,Q4,2025,Europe,UK,London,Digital Services,Operations,Electronics,UltraBook Enterprise,Mid-Market,Partner Channel,13524.07,8301.6,1660.71,802.25,168.96,379.98,2379.53,17.59,13370.15,13524.07
TXN-21667,2025-12-02,December,Q4,2025,Europe,France,Paris,Digital Services,Marketing,Electronics,4K Display Monitor,Enterprise ,Direct Sales,2263.27,1430.22,376.81,124.39,320.89,68.61,263.24,11.63,2034.04,2263.27
TXN-21668,2025-12-02,December,Q4,2025,Middle East & Africa,Saudi Arabia,Riyadh,Enterprise Solutions,Sales,Hardware Systems,Network Switch 48P,Enterprise,Online Store,72277.37,47488.01,8572.45,4004.52,8443.5,2086.53,10125.86,14.01,74440.39,72277.37
TXN-21669,2025-12-02,December,Q4,2025,Europe,Netherlands,Amsterdam,Enterprise Solutions,Engineering,Software Services,AI Analytics Platform,Mid-Market,Direct Sales,57206.46,13302.45,10052.74,4384.03,301.31,3272.67,26194.57,45.79,55768.37,57206.46
TXN-21670,2025-12-02,December,Q4,2025,North America,Canada,Toronto,Consumer Goods,Customer Support,Hardware Systems,Network Switch 48P,SMB,Online Store,42475.47,26128.5,5014.69,2876.99,1951.74,1278.86,7176.43,16.9,40313.7,42475.47
TXN-21671,2025-12-02,December,Q4,2025,North America,USA,San Francisco,Digital Services,Marketing,Hardware Systems,Network Switch 48P,Enterprise,Partner Channel,28375.08,16120.89,5426.76,1450.3,1457.33,561.18,4815.95,16.97,30134.66,28375.08
TXN-21672,2025-12-03,December,Q4,2025,Asia Pacific,Japan,Tokyo,Digital Services,Customer Support,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Partner Channel,27928.5,11536.28,5001.72,1831.77,6.62,1850.33,7708.4,27.6,26885.53,27928.5
TXN-21673,2025-12-03,December,Q4,2025,North America,USA,Chicago,Enterprise Solutions,Customer Support,Software Services,Cloud Database Engine,Enterprise,Partner Channel,55181.81,15723.26,10665.07,3720.6,7189.59,4412.73,20660.15,37.44,54627.05,55181.81
TXN-21674,2025-12-03,December,Q4,2025,Europe,Netherlands,Amsterdam,Financial Services,Engineering,Software Services,SaaS ERP License,Mid-Market,Direct Sales,11546.36,1929.49,1680.19,496.17,299.23,951.04,6489.47,56.2,11405.69,11546.36
TXN-21675,2025-12-03,December,Q4,2025,North America,Canada,Toronto,Financial Services,Engineering,Software Services,AI Analytics Platform,Mid-Market,Partner Channel,62142.93,9628.09,11599.49,4379.69,5049.94,4870.34,31665.32,50.96,69256.51,62142.93
TXN-21676,2025-12-03,December,Q4,2025,Asia Pacific,India,Mumbai,Consumer Goods,Engineering,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Online Store,54254.77,23976.49,6103.38,3142.22,3763.53,4345.49,16687.19,30.76,57549.31,54254.77
TXN-21677,2025-12-03,December,Q4,2025,Latin America,Mexico,Mexico City,Consumer Goods,Marketing,Professional Consulting,Advisory Subscription,SMB,Online Store,39984.6,16804.82,7041.35,2651.81,1490.02,1470.61,12016.01,30.05,37160.04,39984.6
