Transaction ID,Date,Month,Quarter,Year,Region,Country,City,Business Unit,Department,Product Category,Product Name,Customer Segment,Sales Channel,Revenue,Cost of Goods Sold (COGS),Operating Expense,Marketing Expense,Discount,Tax,Profit,Profit Margin,Budget,Actual Sales,Gross Profit,Operating Profit,Gross Margin,Budget Variance,Budget Utilization,Total Expense,Cost Ratio
TXN-21786,2025-12-12,December,Q4,2025,Asia Pacific,Japan,Tokyo,Consumer Goods,Operations,Cloud Infrastructure,Object Storage Multi-Region,SMB,Direct Sales,21612.19,8127.2,3392.62,1544.94,2714.15,1281.09,7266.34,33.62,23133.64,21612.19,13484.99,8547.43,62.4,-1521.45,93.42,14345.85,66.38
TXN-21787,2025-12-12,December,Q4,2025,Europe,Netherlands,Amsterdam,Enterprise Solutions,Operations,Software Services,Cybershield Security,Mid-Market,Direct Sales,69510.38,16858.93,10366.9,6310.34,6235.68,4599.11,31375.1,45.14,70313.8,69510.38,52651.45,35974.21,75.75,-803.42,98.86,38135.28,54.86
TXN-21788,2025-12-12,December,Q4,2025,North America,USA,Chicago,Enterprise Solutions,Customer Support,Hardware Systems,Storage Array V2,Enterprise,Online Store,118613.69,77428.59,16821.26,9626.83,10550.43,2673.01,12064.0,10.17,107662.7,118613.69,41185.1,14737.01,34.72,10950.99,110.17,106549.69,89.83
TXN-21789,2025-12-12,December,Q4,2025,Asia Pacific,Japan,Tokyo,Digital Services,Engineering,Software Services,Ai Analytics Platform,Enterprise,Direct Sales,29393.81,6331.66,6262.26,1392.01,3424.7,1990.75,13417.13,45.65,31562.98,29393.81,23062.15,15407.88,78.46,-2169.17,93.13,15976.68,54.35
TXN-21790,2025-12-13,December,Q4,2025,Europe,UK,London,Financial Services,Marketing,Electronics,Wireless Headset Pro,Enterprise,Direct Sales,18961.65,11706.34,3807.96,2059.59,1283.61,453.72,934.04,4.93,18774.58,18961.65,7255.31,1387.76,38.26,187.07,101.0,18027.61,95.07
TXN-21791,2025-12-13,December,Q4,2025,North America,USA,Chicago,Consumer Goods,Sales,Electronics,Ultrabook Enterprise,Consumer,Online Store,15341.81,10966.36,2678.73,1814.6,0.0,217.09,-334.97,-2.18,15347.27,15341.81,4375.45,-117.88,28.52,-5.46,99.96,15676.78,102.18
TXN-21792,2025-12-13,December,Q4,2025,Europe,Germany,Frankfurt,Consumer Goods,Operations,Cloud Infrastructure,Object Storage Multi-Region,SMB,Direct Sales,69596.93,30363.86,8386.39,4414.71,4700.97,3188.04,23243.93,33.4,74926.36,69596.93,39233.07,26431.97,56.37,-5329.43,92.89,46353.0,66.6
TXN-21793,2025-12-13,December,Q4,2025,Asia Pacific,Japan,Tokyo,Enterprise Solutions,Operations,Software Services,Cybershield Security,Enterprise,Direct Sales,49006.38,13052.58,10251.41,2318.69,7242.79,2844.32,20539.38,41.91,44584.95,49006.38,35953.8,23383.7,73.37,4421.43,109.92,28467.0,58.09
TXN-21794,2025-12-13,December,Q4,2025,Europe,Germany,Frankfurt,Digital Services,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Direct Sales,15262.68,5246.73,2140.73,932.34,466.21,1255.97,5686.91,37.26,15586.41,15262.68,10015.95,6942.88,65.62,-323.73,97.92,9575.77,62.74
TXN-21795,2025-12-13,December,Q4,2025,North America,Canada,Toronto,Enterprise Solutions,Customer Support,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Direct Sales,13471.16,5525.2,2668.94,1215.28,492.71,493.4,3568.34,26.49,14608.4,13471.16,7945.96,4061.74,58.98,-1137.24,92.22,9902.82,73.51
TXN-21796,2025-12-13,December,Q4,2025,North America,USA,San Francisco,Consumer Goods,Marketing,Hardware Systems,Edge Compute Node,SMB,Reseller Network,55350.73,28185.94,9040.63,4134.83,1027.94,1461.39,12527.94,22.63,51288.14,55350.73,27164.79,13989.33,49.08,4062.59,107.92,42822.79,77.37
TXN-21797,2025-12-13,December,Q4,2025,North America,USA,Chicago,Consumer Goods,Customer Support,Electronics,Smart Hub Pro,Enterprise,Partner Channel,19180.03,13800.18,2777.72,1302.69,451.33,423.11,876.33,4.57,19737.11,19180.03,5379.85,1299.44,28.05,-557.08,97.18,18303.7,95.43
TXN-21798,2025-12-13,December,Q4,2025,Europe,France,Paris,Financial Services,Engineering,Electronics,4K Display Monitor,Enterprise,Online Store,12607.07,7124.63,1674.74,1280.38,91.79,412.28,2115.04,16.78,13214.4,12607.07,5482.44,2527.32,43.49,-607.33,95.4,10492.03,83.22
TXN-21799,2025-12-13,December,Q4,2025,Europe,Netherlands,Amsterdam,Financial Services,Marketing,Professional Consulting,24/7 Premium Support,SMB,Direct Sales,40158.74,18747.67,4916.5,3668.56,818.24,2955.95,9870.06,24.58,43832.03,40158.74,21411.07,12826.01,53.32,-3673.29,91.62,30288.68,75.42
TXN-21800,2025-12-14,December,Q4,2025,North America,USA,San Francisco,Consumer Goods,Engineering,Cloud Infrastructure,Load Balancer Cluster,SMB,Reseller Network,72700.79,30979.48,7692.93,5681.83,8121.87,5998.05,22348.5,30.74,68978.32,72700.79,41721.31,28346.55,57.39,3722.47,105.4,50352.29,69.26
TXN-21801,2025-12-14,December,Q4,2025,Asia Pacific,Japan,Tokyo,Consumer Goods,Customer Support,Professional Consulting,Implementation Services,Enterprise,Online Store,18830.43,9456.36,3454.59,862.02,2393.28,988.79,4068.67,21.61,20974.19,18830.43,9374.07,5057.46,49.78,-2143.76,89.78,14761.76,78.39
TXN-21802,2025-12-14,December,Q4,2025,North America,USA,San Francisco,Financial Services,Marketing,Electronics,Smart Hub Pro,Enterprise,Direct Sales,5187.8,3464.97,532.67,504.23,483.91,209.25,476.68,9.19,5770.69,5187.8,1722.83,685.93,33.21,-582.89,89.9,4711.12,90.81
TXN-21803,2025-12-14,December,Q4,2025,North America,Canada,Toronto,Enterprise Solutions,Customer Support,Professional Consulting,24/7 Premium Support,Consumer,Online Store,36323.87,17567.36,7867.94,4083.91,2620.34,1555.41,5249.25,14.45,32145.02,36323.87,18756.51,6804.66,51.64,4178.85,113.0,31074.62,85.55
TXN-21804,2025-12-14,December,Q4,2025,Europe,Germany,Frankfurt,Enterprise Solutions,Sales,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Online Store,70285.26,28938.41,7697.72,4787.01,1149.66,4646.92,24215.2,34.45,70876.45,70285.26,41346.85,28862.12,58.83,-591.19,99.17,46070.06,65.55
TXN-21805,2025-12-14,December,Q4,2025,North America,USA,New York,Financial Services,Operations,Professional Consulting,24/7 Premium Support,Consumer,Online Store,16710.47,8661.49,3639.01,1097.08,124.51,672.98,2639.91,15.8,17639.44,16710.47,8048.98,3312.89,48.17,-928.97,94.73,14070.56,84.2
TXN-21806,2025-12-14,December,Q4,2025,North America,USA,Chicago,Digital Services,Operations,Software Services,Cloud Database Engine,SMB,Direct Sales,57367.34,8883.39,11353.69,6265.44,517.17,6253.37,24611.45,42.9,60511.87,57367.34,48483.95,30864.82,84.51,-3144.53,94.8,32755.89,57.1
TXN-21807,2025-12-15,December,Q4,2025,North America,Canada,Toronto,Enterprise Solutions,Marketing,Software Services,Saas Erp License,Mid-Market,Direct Sales,24618.05,4687.36,4258.95,2231.59,2872.46,2504.27,10935.88,44.42,27409.41,24618.05,19930.69,13440.15,80.96,-2791.36,89.82,13682.17,55.58
TXN-21808,2025-12-15,December,Q4,2025,North America,USA,Chicago,Digital Services,Engineering,Software Services,Cloud Database Engine,Enterprise,Direct Sales,30536.93,7535.36,3059.04,3316.79,0.0,3345.12,13280.62,43.49,31614.47,30536.93,23001.57,16625.74,75.32,-1077.54,96.59,17256.31,56.51
TXN-21809,2025-12-15,December,Q4,2025,Europe,France,Paris,Enterprise Solutions,Operations,Cloud Infrastructure,Object Storage Multi-Region,Enterprise,Online Store,31827.37,12866.61,4043.1,3241.24,35.42,1807.49,9868.93,31.01,31784.7,31827.37,18960.76,11676.42,59.57,42.67,100.13,21958.44,68.99
TXN-21810,2025-12-15,December,Q4,2025,Middle East & Africa,UAE,Dubai,Digital Services,Customer Support,Professional Consulting,24/7 Premium Support,Mid-Market,Online Store,44380.26,19533.34,5144.73,3916.47,3572.24,2559.32,13226.4,29.8,45058.53,44380.26,24846.92,15785.72,55.99,-678.27,98.49,31153.86,70.2
TXN-21811,2025-12-15,December,Q4,2025,Europe,Netherlands,Amsterdam,Consumer Goods,Marketing,Hardware Systems,Edge Compute Node,Consumer,Reseller Network,45802.6,25775.17,8238.88,4510.01,4929.86,1000.55,6277.99,13.71,46252.26,45802.6,20027.43,7278.54,43.73,-449.66,99.03,39524.61,86.29
TXN-21812,2025-12-15,December,Q4,2025,North America,USA,New York,Enterprise Solutions,Customer Support,Professional Consulting,Advisory Subscription,Consumer,Online Store,35518.1,19114.31,6460.99,4121.17,2983.1,1419.13,4402.5,12.4,34623.09,35518.1,16403.79,5821.63,46.18,895.01,102.59,31115.6,87.6
TXN-21813,2025-12-15,December,Q4,2025,North America,USA,New York,Consumer Goods,Sales,Electronics,4K Display Monitor,Mid-Market,Online Store,6012.87,3613.3,856.77,382.63,90.93,168.74,991.43,16.49,5807.7,6012.87,2399.57,1160.17,39.91,205.17,103.53,5021.44,83.51
TXN-21814,2025-12-15,December,Q4,2025,Middle East & Africa,South Africa,Johannesburg,Digital Services,Engineering,Software Services,Cybershield Security,SMB,Direct Sales,26840.6,7597.68,4195.36,1081.99,1048.62,2311.77,11653.8,43.42,28009.03,26840.6,19242.92,13965.57,71.69,-1168.43,95.83,15186.8,56.58
TXN-21815,2025-12-15,December,Q4,2025,Middle East & Africa,Saudi Arabia,Riyadh,Digital Services,Sales,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Reseller Network,79637.36,30734.85,17097.42,9120.6,7663.0,3815.33,18869.16,23.69,85023.66,79637.36,48902.51,22684.49,61.41,-5386.3,93.66,60768.2,76.31
TXN-21816,2025-12-15,December,Q4,2025,Asia Pacific,Australia,Sydney,Financial Services,Operations,Electronics,Wireless Headset Pro,Enterprise,Reseller Network,12002.32,8563.72,2516.34,1285.95,1049.29,137.6,-501.29,-4.18,12331.29,12002.32,3438.6,-363.69,28.65,-328.97,97.33,12503.61,104.18
TXN-21817,2025-12-15,December,Q4,2025,North America,USA,Chicago,Consumer Goods,Engineering,Software Services,Saas Erp License,Mid-Market,Reseller Network,23009.49,5753.56,3315.99,1437.99,1428.7,2503.44,9998.51,43.45,23949.5,23009.49,17255.93,12501.95,74.99,-940.01,96.08,13010.98,56.55
TXN-21818,2025-12-15,December,Q4,2025,Asia Pacific,Singapore,Singapore,Consumer Goods,Marketing,Software Services,Saas Erp License,Mid-Market,Direct Sales,53972.34,11992.19,8643.21,4648.57,6852.88,5835.39,22852.98,42.34,52811.06,53972.34,41980.15,28688.37,77.78,1161.28,102.2,31119.36,57.66
TXN-21819,2025-12-15,December,Q4,2025,Asia Pacific,Japan,Tokyo,Enterprise Solutions,Sales,Software Services,Cloud Database Engine,SMB,Partner Channel,22894.41,6069.19,4679.83,2649.65,1380.88,1532.57,7963.17,34.78,24772.9,22894.41,16825.22,9495.74,73.49,-1878.49,92.42,14931.24,65.22
TXN-21820,2025-12-16,December,Q4,2025,North America,USA,Chicago,Digital Services,Engineering,Electronics,Ultrabook Enterprise,Consumer,Online Store,9725.88,6115.53,1183.49,1125.39,782.85,363.68,937.79,9.64,9494.93,9725.88,3610.35,1301.47,37.12,230.95,102.43,8788.09,90.36
TXN-21821,2025-12-16,December,Q4,2025,North America,USA,New York,Digital Services,Sales,Cloud Infrastructure,Load Balancer Cluster,Mid-Market,Partner Channel,85588.04,32092.62,16258.59,5242.86,4596.15,5974.69,26019.28,30.4,75964.45,85588.04,53495.42,31993.97,62.5,9623.59,112.67,59568.76,69.6
TXN-21822,2025-12-16,December,Q4,2025,Asia Pacific,Singapore,Singapore,Enterprise Solutions,Engineering,Hardware Systems,Storage Array V2,Mid-Market,Direct Sales,98948.9,51164.3,11204.04,6681.1,11216.83,3840.79,26058.67,26.34,108912.43,98948.9,47784.6,29899.46,48.29,-9963.53,90.85,72890.23,73.66
TXN-21823,2025-12-16,December,Q4,2025,Europe,Netherlands,Amsterdam,Enterprise Solutions,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Direct Sales,86453.17,37478.56,12839.3,10127.44,1384.05,2905.34,23102.53,26.72,92675.29,86453.17,48974.61,26007.87,56.65,-6222.12,93.29,63350.64,73.28
TXN-21824,2025-12-16,December,Q4,2025,North America,USA,Chicago,Enterprise Solutions,Marketing,Hardware Systems,Network Switch 48P,Enterprise,Reseller Network,26093.36,16980.21,3859.47,1111.5,1486.93,867.16,3275.02,12.55,26609.59,26093.36,9113.15,4142.18,34.93,-516.23,98.06,22818.34,87.45
TXN-21825,2025-12-16,December,Q4,2025,North America,USA,New York,Digital Services,Marketing,Software Services,Cloud Database Engine,Enterprise,Partner Channel,67112.46,10301.85,7295.66,6847.17,1000.31,8443.85,34223.93,50.99,72913.01,67112.46,56810.61,42667.78,84.65,-5800.55,92.04,32888.53,49.01
TXN-21826,2025-12-16,December,Q4,2025,Middle East & Africa,UAE,Dubai,Financial Services,Engineering,Software Services,Cloud Database Engine,Mid-Market,Online Store,54693.6,11182.4,5672.97,4646.31,7237.01,3182.7,30009.22,54.87,51372.82,54693.6,43511.2,33191.92,79.55,3320.78,106.46,24684.38,45.13
TXN-21827,2025-12-16,December,Q4,2025,North America,USA,New York,Enterprise Solutions,Customer Support,Electronics,Smart Hub Pro,Enterprise,Direct Sales,14189.86,9494.23,2804.32,1528.04,231.76,195.14,168.13,1.18,12862.7,14189.86,4695.63,363.27,33.09,1327.16,110.32,14021.73,98.82
TXN-21828,2025-12-16,December,Q4,2025,Latin America,Colombia,Bogota,Consumer Goods,Sales,Software Services,Cybershield Security,Enterprise,Direct Sales,39972.07,6525.87,5681.65,3410.99,4837.81,4833.4,19520.16,48.83,37487.81,39972.07,33446.2,24353.56,83.67,2484.26,106.63,20451.91,51.17
TXN-21829,2025-12-16,December,Q4,2025,Europe,France,Paris,Financial Services,Customer Support,Electronics,4K Display Monitor,SMB,Reseller Network,12295.56,7191.83,2448.85,1193.16,0.0,240.13,1221.59,9.94,12207.26,12295.56,5103.73,1461.72,41.51,88.3,100.72,11073.97,90.06
TXN-21830,2025-12-17,December,Q4,2025,North America,USA,San Francisco,Enterprise Solutions,Marketing,Electronics,4K Display Monitor,Mid-Market,Direct Sales,13650.89,9420.08,2816.3,1308.01,1243.68,184.41,-77.91,-0.57,14520.62,13650.89,4230.81,106.5,30.99,-869.73,94.01,13728.8,100.57
TXN-21831,2025-12-17,December,Q4,2025,North America,USA,Chicago,Financial Services,Sales,Software Services,Saas Erp License,Enterprise,Direct Sales,29442.95,8821.34,6442.44,2387.2,2988.31,1696.74,10095.23,34.29,26033.82,29442.95,20621.61,11791.97,70.04,3409.13,113.1,19347.72,65.71
TXN-21832,2025-12-17,December,Q4,2025,Europe,France,Paris,Digital Services,Operations,Electronics,Ultrabook Enterprise,Mid-Market,Partner Channel,6129.78,4185.29,973.53,667.84,331.79,96.45,206.67,3.37,6823.2,6129.78,1944.49,303.12,31.72,-693.42,89.84,5923.11,96.63
TXN-21833,2025-12-17,December,Q4,2025,Asia Pacific,India,Mumbai,Financial Services,Operations,Hardware Systems,Network Switch 48P,Mid-Market,Direct Sales,38894.93,25274.69,6500.04,3069.34,3605.02,1115.46,2935.4,7.55,42685.56,38894.93,13620.24,4050.86,35.02,-3790.63,91.12,35959.53,92.45
TXN-21834,2025-12-17,December,Q4,2025,North America,USA,New York,Financial Services,Marketing,Electronics,Ultrabook Enterprise,Enterprise,Direct Sales,9174.54,5580.7,1833.87,932.31,1358.48,182.37,645.29,7.03,9660.81,9174.54,3593.84,827.66,39.17,-486.27,94.97,8529.25,92.97
TXN-21835,2025-12-17,December,Q4,2025,Europe,Netherlands,Amsterdam,Enterprise Solutions,Marketing,Professional Consulting,Implementation Services,Enterprise,Direct Sales,17446.58,9142.43,3177.75,836.22,1246.41,760.46,3529.72,20.23,17512.54,17446.58,8304.15,4290.18,47.6,-65.96,99.62,13916.86,79.77
TXN-21836,2025-12-17,December,Q4,2025,North America,USA,Chicago,Enterprise Solutions,Operations,Cloud Infrastructure,Load Balancer Cluster,Enterprise,Online Store,81503.88,32608.49,10362.29,5929.11,7258.38,5461.5,27142.49,33.3,84757.04,81503.88,48895.39,32603.99,59.99,-3253.16,96.16,54361.39,66.7
TXN-21837,2025-12-17,December,Q4,2025,Asia Pacific,India,Mumbai,Consumer Goods,Engineering,Cloud Infrastructure,Dedicated Cloud Compute,Mid-Market,Direct Sales,81146.82,27384.29,8374.76,3671.78,11331.61,5191.27,36524.72,45.01,77459.37,81146.82,53762.53,41715.99,66.25,3687.45,104.76,44622.1,54.99
TXN-21838,2025-12-17,December,Q4,2025,Asia Pacific,Australia,Sydney,Digital Services,Sales,Software Services,Ai Analytics Platform,SMB,Reseller Network,17035.6,2856.58,3657.78,820.72,1222.98,1342.41,8358.11,49.06,18718.32,17035.6,14179.02,9700.52,83.23,-1682.72,91.01,8677.49,50.94
TXN-21839,2025-12-17,December,Q4,2025,Europe,France,Paris,Consumer Goods,Marketing,Hardware Systems,Server Rack X1,Enterprise,Direct Sales,101234.01,65167.69,10282.18,11005.48,7492.04,2136.16,12642.5,12.49,102624.32,101234.01,36066.32,14778.66,35.63,-1390.31,98.65,88591.51,87.51
TXN-21840,2025-12-17,December,Q4,2025,North America,USA,New York,Financial Services,Engineering,Professional Consulting,Implementation Services,Mid-Market,Reseller Network,11484.97,5455.65,1947.85,813.56,165.86,672.29,2595.62,22.6,11428.12,11484.97,6029.32,3267.91,52.5,56.85,100.5,8889.35,77.4
TXN-21841,2025-12-17,December,Q4,2025,North America,USA,New York,Digital Services,Operations,Cloud Infrastructure,Dedicated Cloud Compute,Enterprise,Direct Sales,43837.06,16737.93,6855.38,4446.43,6260.05,2456.18,13341.14,30.43,39634.06,43837.06,27099.13,15797.32,61.82,4203.0,110.6,30495.92,69.57
TXN-21842,2025-12-17,December,Q4,2025,Latin America,Mexico,Mexico City,Financial Services,Operations,Software Services,Cybershield Security,SMB,Reseller Network,134453.9475,3771.23,1355.51,1417.25,1141.29,666.09,127243.87,94.64,12767.88,13203.69,130682.72,127909.96,97.2,435.81,103.41,7210.08,5.36
TXN-21843,2025-12-18,December,Q4,2025,North America,USA,New York,Consumer Goods,Sales,Electronics,4K Display Monitor,SMB,Online Store,18446.68,11289.67,2934.57,1098.37,15.39,738.75,2385.32,12.93,20135.05,18446.68,7157.01,3124.07,38.8,-1688.37,91.61,16061.36,87.07
TXN-21844,2025-12-18,December,Q4,2025,North America,USA,New York,Financial Services,Sales,Software Services,Saas Erp License,Enterprise,Direct Sales,11290.53,1912.09,2145.62,563.03,712.57,926.57,5743.22,50.87,9945.44,11290.53,9378.44,6669.79,83.06,1345.09,113.52,5547.31,49.13
TXN-21845,2025-12-18,December,Q4,2025,Asia Pacific,Australia,Sydney,Digital Services,Customer Support,Professional Consulting,24/7 Premium Support,Enterprise,Partner Channel,47721.82,23470.97,10065.65,4625.9,5594.62,1678.46,7880.84,16.51,42308.97,47721.82,24250.85,9559.3,50.82,5412.85,112.79,39840.98,83.49
TXN-21846,2025-12-18,December,Q4,2025,North America,USA,San Francisco,Consumer Goods,Customer Support,Electronics,Smart Hub Pro,Consumer,Online Store,21417.82,12749.71,2228.34,2376.58,3119.81,935.92,3127.27,14.6,22527.29,21417.82,8668.11,4063.19,40.47,-1109.47,95.07,18290.55,85.4
TXN-21847,2025-12-18,December,Q4,2025,Asia Pacific,India,Mumbai,Digital Services,Engineering,Electronics,Smart Hub Pro,Enterprise,Direct Sales,3962.95,2482.22,416.59,399.58,298.92,160.45,504.11,12.72,4162.96,3962.95,1480.73,664.56,37.36,-200.01,95.2,3458.84,87.28
TXN-21848,2025-12-18,December,Q4,2025,Europe,UK,London,Financial Services,Operations,Electronics,Wireless Headset Pro,Enterprise,Reseller Network,16990.04,10984.54,2812.14,1224.93,1524.9,456.07,1512.36,8.9,16441.86,16990.04,6005.5,1968.43,35.35,548.18,103.33,15477.68,91.1
TXN-21849,2025-12-18,December,Q4,2025,Europe,UK,London,Enterprise Solutions,Marketing,Software Services,Cybershield Security,Mid-Market,Online Store,48421.0,10172.79,9470.51,2238.19,2908.05,4021.76,22517.75,46.5,44349.06,48421.0,38248.21,26539.51,78.99,4071.94,109.18,25903.25,53.5
TXN-21850,2025-12-18,December,Q4,2025,North America,Canada,Toronto,Consumer Goods,Operations,Cloud Infrastructure,Dedicated Cloud Compute,SMB,Online Store,75888.44,25776.1,8423.47,4821.15,821.71,4745.07,32122.65,42.33,78156.56,75888.44,50112.34,36867.72,66.03,-2268.12,97.1,43765.79,57.67
TXN-21851,2025-12-18,December,Q4,2025,North America,USA,Chicago,Financial Services,Customer Support,Professional Consulting,24/7 Premium Support,Consumer,Partner Channel,44699.77,22231.37,8199.2,3868.98,3788.67,1901.33,8498.89,19.01,43464.05,44699.77,22468.4,10400.22,50.27,1235.72,102.84,36200.88,80.99
TXN-21852,2025-12-18,December,Q4,2025,Asia Pacific,Australia,Sydney,Financial Services,Customer Support,Software Services,Ai Analytics Platform,Enterprise,Partner Channel,13179.69,3181.99,2268.47,650.68,607.8,768.55,6310.0,47.88,13939.86,13179.69,9997.7,7078.55,75.86,-760.17,94.55,6869.69,52.12
TXN-21853,2025-12-18,December,Q4,2025,Latin America,Mexico,Mexico City,Digital Services,Customer Support,Electronics,4K Display Monitor,Consumer,Direct Sales,4004.02,2275.96,441.67,297.85,21.45,114.8,873.74,21.82,4240.56,4004.02,1728.06,988.54,43.16,-236.54,94.42,3130.28,78.18
TXN-21854,2025-12-18,December,Q4,2025,North America,USA,San Francisco,Financial Services,Marketing,Electronics,4K Display Monitor,Enterprise,Partner Channel,13908.71,7656.1,2983.47,596.4,781.31,318.31,2354.43,16.93,14048.98,13908.71,6252.61,2672.74,44.95,-140.27,99.0,11554.28,83.07
